epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,model,seed
1,0.6330472730891609,0.6886446886446886,0.7063175867765378,0.2692307692307692,0.0009999383162408303,enhanced_cnn,42
2,0.5971249186948979,0.6556776556776557,0.7810348944786267,0.2692307692307692,0.0009997532801828658,enhanced_cnn,42
3,0.5405840701235957,0.7087912087912088,0.7881300969001575,0.2692307692307692,0.0009994449374809851,enhanced_cnn,42
4,0.5438263309307587,0.6959706959706959,0.8443674460435525,0.3333333333333333,0.0009990133642141358,enhanced_cnn,42
5,0.5413550000924331,0.6868131868131868,0.6721849533227774,0.44871794871794873,0.000998458666866564,enhanced_cnn,42
6,0.5291713532947359,0.7307692307692307,0.5286122124928695,0.6153846153846154,0.00099778098230154,enhanced_cnn,42
7,0.5035832875814193,0.7637362637362637,0.5078408481218876,0.8589743589743589,0.0009969804777275899,enhanced_cnn,42
8,0.45546529384759754,0.7619047619047619,0.4636489634330456,0.8333333333333334,0.000996057350657239,enhanced_cnn,42
9,0.46296891755673475,0.7692307692307693,0.5115474370809702,0.6282051282051282,0.0009950118288582787,enhanced_cnn,42
10,0.46568343185243155,0.7692307692307693,0.5050997944214405,0.8461538461538461,0.0009938441702975688,enhanced_cnn,42
11,0.4402181503973601,0.782051282051282,0.4356759660519086,0.7948717948717948,0.000992554663077387,enhanced_cnn,42
12,0.4376433089975909,0.815018315018315,0.40468888787122875,0.7692307692307693,0.0009911436253643444,enhanced_cnn,42
13,0.4390500953127613,0.8058608058608059,0.46951660437461656,0.8589743589743589,0.0009896114053108828,enhanced_cnn,42
14,0.4263958364397615,0.8058608058608059,0.4421726339138471,0.8205128205128205,0.0009879583809693736,enhanced_cnn,42
15,0.42155293634522967,0.8223443223443223,0.42676896926684255,0.7692307692307693,0.0009861849601988382,enhanced_cnn,42
16,0.3642782682464236,0.8351648351648352,0.3564185114243092,0.8846153846153846,0.0009842915805643154,enhanced_cnn,42
17,0.4148939048850929,0.7912087912087912,0.6147361099720001,0.8717948717948718,0.000982278709228899,enhanced_cnn,42
18,0.40272321653016757,0.815018315018315,0.567618171374003,0.6025641025641025,0.0009801468428384714,enhanced_cnn,42
19,0.38897444433345024,0.8223443223443223,0.48917853144498974,0.8589743589743589,0.0009778965073991648,enhanced_cnn,42
20,0.3735734318202232,0.8278388278388278,0.3441310872634252,0.8461538461538461,0.0009755282581475766,enhanced_cnn,42
21,0.3690435416969188,0.8406593406593407,0.4699686001508664,0.6538461538461539,0.0009730426794137723,enhanced_cnn,42
22,0.3173521745117593,0.8571428571428571,0.3816198832713641,0.8461538461538461,0.0009704403844771124,enhanced_cnn,42
23,0.3623245289692512,0.8223443223443223,0.5072359937505845,0.8717948717948718,0.0009677220154149334,enhanced_cnn,42
24,0.34917714220263585,0.8351648351648352,0.6148543713184503,0.8846153846153846,0.0009648882429441253,enhanced_cnn,42
25,0.32541764344706203,0.847985347985348,0.40340077265714985,0.7307692307692307,0.000961939766255643,enhanced_cnn,42
26,0.29046167853551036,0.8772893772893773,0.31100162596274644,0.8333333333333334,0.0009588773128419901,enhanced_cnn,42
27,0.2931152838708717,0.8644688644688645,0.3858181811296023,0.8076923076923077,0.0009557016383177221,enhanced_cnn,42
28,0.3083131593334806,0.8553113553113553,0.34297243792277116,0.8589743589743589,0.0009524135262330093,enhanced_cnn,42
29,0.29113098684248034,0.8644688644688645,0.266821916668843,0.8846153846153846,0.0009490137878803073,enhanced_cnn,42
30,0.2995090623259981,0.8736263736263736,0.3472029226712691,0.8589743589743589,0.0009455032620941834,enhanced_cnn,42
31,0.2672432546432202,0.8882783882783882,0.3419027872956716,0.8589743589743589,0.0009418828150443463,enhanced_cnn,42
32,0.2847092342682374,0.8882783882783882,0.5079020674412067,0.6025641025641025,0.0009381533400219311,enhanced_cnn,42
33,0.293139778650724,0.8571428571428571,0.38770086643023366,0.8846153846153846,0.0009343157572190951,enhanced_cnn,42
34,0.25895104783795253,0.8791208791208791,0.26218299987988597,0.9102564102564102,0.0009303710135019713,enhanced_cnn,42
35,0.2373988226110682,0.8956043956043956,0.27700673998930514,0.8846153846153846,0.0009263200821770456,enhanced_cnn,42
36,0.19701702690823175,0.9267399267399268,0.2768689909806618,0.8974358974358975,0.000922163962751007,enhanced_cnn,42
37,0.25134739727327676,0.8901098901098901,0.5014247137766618,0.8846153846153846,0.0009179036806841347,enhanced_cnn,42
38,0.25024302298332746,0.8864468864468864,0.35467726641740555,0.8333333333333334,0.0009135402871372803,enhanced_cnn,42
39,0.22496104458749513,0.9157509157509157,0.29617808988461125,0.8974358974358975,0.0009090748587125112,enhanced_cnn,42
40,0.23465005234702602,0.9102564102564102,0.39309260669427043,0.8846153846153846,0.0009045084971874732,enhanced_cnn,42
41,0.21110216345324184,0.9322344322344323,0.5337830972977173,0.9102564102564102,0.0008998423292435448,enhanced_cnn,42
42,0.17783841752743984,0.9304029304029304,0.40987797645040047,0.9230769230769231,0.0008950775061878446,enhanced_cnn,42
43,0.21361344190307588,0.9084249084249084,0.34286637909901446,0.7948717948717948,0.0008902152036691643,enhanced_cnn,42
44,0.18812152950754968,0.9230769230769231,0.32503257386195356,0.8461538461538461,0.000885256621387894,enhanced_cnn,42
45,0.17165873087806144,0.9194139194139194,0.41985452289764696,0.8974358974358975,0.0008802029828000149,enhanced_cnn,42
46,0.18467611232738354,0.9139194139194139,0.29990323957724446,0.8846153846153846,0.0008750555348152292,enhanced_cnn,42
47,0.16335509583736077,0.9432234432234432,0.28952822700524944,0.8589743589743589,0.0008698155474893041,enhanced_cnn,42
48,0.12862438220025857,0.9413919413919414,0.46434562424054515,0.9102564102564102,0.0008644843137107051,enhanced_cnn,42
49,0.1617601052090362,0.9395604395604396,0.3753078833986551,0.8974358974358975,0.0008590631488815938,enhanced_cnn,42
50,0.1716551642059843,0.9358974358974359,0.33541832520411563,0.7564102564102564,0.0008535533905932731,enhanced_cnn,42
51,0.15558918661031967,0.9285714285714286,0.6200347131070418,0.9358974358974359,0.0008479563982961564,enhanced_cnn,42
52,0.15642135505711202,0.9377289377289377,0.39993475797848826,0.8974358974358975,0.0008422735529643437,enhanced_cnn,42
53,0.13000747258519077,0.9487179487179487,0.3000347360204428,0.8974358974358975,0.000836506256754886,enhanced_cnn,42
54,0.12877132012184722,0.9395604395604396,0.3112074018288881,0.9102564102564102,0.0008306559326618253,enhanced_cnn,42
55,0.1470363663011418,0.9505494505494505,0.36497503767410916,0.8974358974358975,0.0008247240241650912,enhanced_cnn,42
56,0.11400820969880282,0.9468864468864469,0.3230989540998752,0.8717948717948718,0.0008187119948743442,enhanced_cnn,42
57,0.13910868365467685,0.9468864468864469,0.7498672379133029,0.8717948717948718,0.000812621328167852,enhanced_cnn,42
58,0.11993031678618965,0.945054945054945,0.4548681179682414,0.9230769230769231,0.0008064535268264877,enhanced_cnn,42
59,0.13918164268736438,0.9523809523809523,0.47350772183675033,0.8974358974358975,0.0008002101126629415,enhanced_cnn,42
60,0.14125335151022608,0.9322344322344323,0.35213508017552203,0.8205128205128205,0.000793892626146236,enhanced_cnn,42
61,0.1086352544089595,0.9560439560439561,0.4101476462987753,0.8333333333333334,0.0007875026260216388,enhanced_cnn,42
62,0.11706500009193525,0.967032967032967,0.36886086696997666,0.8846153846153846,0.0007810416889260649,enhanced_cnn,42
63,0.125846823766118,0.9505494505494505,0.43989745336465347,0.8974358974358975,0.0007745114089990654,enhanced_cnn,42
64,0.15592376191864957,0.9267399267399268,0.5405600040386884,0.8589743589743589,0.0007679133974894978,enhanced_cnn,42
