epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,model,seed
1,0.6243550299288152,0.5531135531135531,0.7163979900188935,0.2692307692307692,0.0009999383162408303,residual_cnn,13
2,0.5712714460524884,0.6996336996336996,0.8154500065705715,0.2692307692307692,0.0009997532801828658,residual_cnn,13
3,0.5371875105760037,0.7326007326007326,0.8729942853634174,0.3076923076923077,0.0009994449374809851,residual_cnn,13
4,0.5153771944535084,0.7509157509157509,0.5845017891663772,0.5512820512820513,0.0009990133642141358,residual_cnn,13
5,0.47919300220388195,0.76007326007326,0.5159865396145062,0.6794871794871795,0.000998458666866564,residual_cnn,13
6,0.4411990035584558,0.7912087912087912,0.8876834160242325,0.7948717948717948,0.00099778098230154,residual_cnn,13
7,0.46958035448968627,0.7838827838827839,0.5681524750513908,0.5769230769230769,0.0009969804777275899,residual_cnn,13
8,0.4088800326808468,0.8021978021978022,0.4389007397187062,0.8717948717948718,0.000996057350657239,residual_cnn,13
9,0.4024893763737801,0.8223443223443223,0.40047382620664745,0.8205128205128205,0.0009950118288582787,residual_cnn,13
10,0.3851786086629162,0.836996336996337,0.5331596808555799,0.6153846153846154,0.0009938441702975688,residual_cnn,13
11,0.4092770381506546,0.8058608058608059,0.44046347569196653,0.6923076923076923,0.000992554663077387,residual_cnn,13
12,0.3736710273302518,0.8424908424908425,0.5352510481308668,0.8717948717948718,0.0009911436253643444,residual_cnn,13
13,0.3869842686059274,0.8076923076923077,0.5339721387777573,0.6025641025641025,0.0009896114053108828,residual_cnn,13
14,0.3538497373079642,0.8681318681318682,0.45146302229318863,0.8846153846153846,0.0009879583809693736,residual_cnn,13
15,0.28788937404478865,0.8736263736263736,0.6144502178216592,0.5,0.0009861849601988382,residual_cnn,13
16,0.30473167915920635,0.8772893772893773,0.7973726850289565,0.8589743589743589,0.0009842915805643154,residual_cnn,13
17,0.32412755019935496,0.8589743589743589,0.3717633760892428,0.782051282051282,0.000982278709228899,residual_cnn,13
18,0.2872772069968583,0.8791208791208791,0.48344413668681413,0.6538461538461539,0.0009801468428384714,residual_cnn,13
19,0.2729545185417483,0.891941391941392,0.5422448785259173,0.8846153846153846,0.0009778965073991648,residual_cnn,13
20,0.2351259476754255,0.9010989010989011,0.41576804640965587,0.717948717948718,0.0009755282581475766,residual_cnn,13
21,0.2189410869782661,0.9120879120879121,0.49027720991617596,0.8846153846153846,0.0009730426794137723,residual_cnn,13
22,0.20891853795820103,0.9102564102564102,0.5594911911548712,0.6410256410256411,0.0009704403844771124,residual_cnn,13
23,0.23304410398879769,0.8882783882783882,0.5811205613307464,0.6538461538461539,0.0009677220154149334,residual_cnn,13
24,0.1898251950959146,0.9285714285714286,0.7021496754426223,0.8846153846153846,0.0009648882429441253,residual_cnn,13
25,0.2198696854786995,0.9084249084249084,0.6125178906397942,0.8717948717948718,0.000961939766255643,residual_cnn,13
26,0.16756109464845378,0.9358974358974359,0.44926223922998476,0.7692307692307693,0.0009588773128419901,residual_cnn,13
27,0.1665094935850346,0.9322344322344323,0.4401653067041666,0.8974358974358975,0.0009557016383177221,residual_cnn,13
28,0.14739824604966265,0.9505494505494505,0.3971147881104396,0.8717948717948718,0.0009524135262330093,residual_cnn,13
29,0.12262957982527904,0.9560439560439561,0.4347313560354404,0.8717948717948718,0.0009490137878803073,residual_cnn,13
30,0.12661202524826204,0.945054945054945,0.4537587704566809,0.7564102564102564,0.0009455032620941834,residual_cnn,13
31,0.15051301451393098,0.9487179487179487,0.8396544487048418,0.8717948717948718,0.0009418828150443463,residual_cnn,13
32,0.16996288436018067,0.9340659340659341,0.43385202437639236,0.8461538461538461,0.0009381533400219311,residual_cnn,13
33,0.15213097435432477,0.9358974358974359,0.4496039388080438,0.9102564102564102,0.0009343157572190951,residual_cnn,13
34,0.12717755842994857,0.9615384615384616,0.59943532370604,0.8589743589743589,0.0009303710135019713,residual_cnn,13
35,0.13304040087011706,0.9413919413919414,1.0402331016002557,0.5128205128205128,0.0009263200821770456,residual_cnn,13
36,0.10264358994288322,0.9652014652014652,1.116030263595092,0.8846153846153846,0.000922163962751007,residual_cnn,13
37,0.10866021725175144,0.9523809523809523,0.33256789564322203,0.9102564102564102,0.0009179036806841347,residual_cnn,13
38,0.08443239595973011,0.9761904761904762,0.38888763865599263,0.8974358974358975,0.0009135402871372803,residual_cnn,13
39,0.07328785939531011,0.9816849816849816,0.5625208669748062,0.8974358974358975,0.0009090748587125112,residual_cnn,13
40,0.06916155543301132,0.9835164835164835,0.334886946166173,0.8846153846153846,0.0009045084971874732,residual_cnn,13
41,0.057864153293735815,0.9835164835164835,0.37651658669496196,0.8076923076923077,0.0008998423292435448,residual_cnn,13
42,0.07655054811156277,0.9706959706959707,0.42607963429047513,0.8717948717948718,0.0008950775061878446,residual_cnn,13
43,0.06397708611828941,0.9816849816849816,0.4999196380376816,0.8974358974358975,0.0008902152036691643,residual_cnn,13
44,0.09475637840673382,0.9578754578754579,0.6061065338360958,0.7948717948717948,0.000885256621387894,residual_cnn,13
45,0.05773989995429804,0.9871794871794872,0.9485100859250778,0.8974358974358975,0.0008802029828000149,residual_cnn,13
46,0.06419392190737165,0.9835164835164835,0.4428982492058705,0.8974358974358975,0.0008750555348152292,residual_cnn,13
47,0.0503615062451843,0.978021978021978,0.49851669944249666,0.7435897435897436,0.0008698155474893041,residual_cnn,13
48,0.03169738821132661,0.9945054945054945,0.4308379651644291,0.8717948717948718,0.0008644843137107051,residual_cnn,13
49,0.026660790564594687,0.9926739926739927,0.48460578192503023,0.9102564102564102,0.0008590631488815938,residual_cnn,13
50,0.04119343527562016,0.989010989010989,0.5884223294754823,0.9102564102564102,0.0008535533905932731,residual_cnn,13
51,0.023297817859075445,0.9981684981684982,0.43077961049782926,0.8589743589743589,0.0008479563982961564,residual_cnn,13
52,0.041482042029991256,0.9871794871794872,0.8073076231357379,0.8846153846153846,0.0008422735529643437,residual_cnn,13
53,0.024704797288928278,0.9908424908424909,0.4946165213791224,0.9102564102564102,0.000836506256754886,residual_cnn,13
54,0.03765565375268678,0.9871794871794872,0.5611833228896825,0.8717948717948718,0.0008306559326618253,residual_cnn,13
55,0.023419108644346178,0.9981684981684982,0.38544263294300973,0.8846153846153846,0.0008247240241650912,residual_cnn,13
56,0.021980675728821057,0.9945054945054945,0.3418888936822231,0.8974358974358975,0.0008187119948743442,residual_cnn,13
57,0.014876700286163298,0.9963369963369964,0.4424785591948491,0.8974358974358975,0.000812621328167852,residual_cnn,13
58,0.016992475813589036,0.9945054945054945,0.41479595569081795,0.8846153846153846,0.0008064535268264877,residual_cnn,13
59,0.018486187987766422,0.9963369963369964,0.36503505004713166,0.8974358974358975,0.0008002101126629415,residual_cnn,13
60,0.012256239199731157,0.9981684981684982,0.34061534019807976,0.8974358974358975,0.000793892626146236,residual_cnn,13
61,0.012614372384226148,1.0,0.3798757443825404,0.8974358974358975,0.0007875026260216388,residual_cnn,13
62,0.018601772416342092,0.9963369963369964,0.4514933993610052,0.8717948717948718,0.0007810416889260649,residual_cnn,13
63,0.022215543062368157,0.9945054945054945,0.8007904184170258,0.8846153846153846,0.0007745114089990654,residual_cnn,13
64,0.016217734664678574,0.9981684981684982,0.4620311827613757,0.9102564102564102,0.0007679133974894978,residual_cnn,13
65,0.014540381047315214,0.9981684981684982,0.47066518573615795,0.9102564102564102,0.0007612492823579739,residual_cnn,13
66,0.016966039499083718,0.9981684981684982,0.8949222671679962,0.8846153846153846,0.0007545207078751852,residual_cnn,13
67,0.011888235969462129,1.0,0.6014898779969184,0.9102564102564102,0.0007477293342162034,residual_cnn,13
