accuracy,balanced_accuracy,roc_auc,average_precision,precision,recall_sensitivity,specificity,npv,f1,brier_score,ece_10_bins,threshold,tn,fp,fn,tp
0.8012820512820513,0.818922305764411,0.9093567251461988,0.9509640661693891,0.9368421052631579,0.7807017543859649,0.8571428571428571,0.5901639344262295,0.8516746411483254,0.13653216524976836,0.13445140084420415,0.6,36,6,25,89
0.7948717948717948,0.8145363408521302,0.9093567251461988,0.9509640661693891,0.9361702127659575,0.7719298245614035,0.8571428571428571,0.5806451612903226,0.8461538461538461,0.13653216524976836,0.13445140084420415,0.61,36,6,26,88
0.7948717948717948,0.8145363408521302,0.9093567251461988,0.9509640661693891,0.9361702127659575,0.7719298245614035,0.8571428571428571,0.5806451612903226,0.8461538461538461,0.13653216524976836,0.13445140084420415,0.62,36,6,26,88
0.8012820512820513,0.8264411027568922,0.9093567251461988,0.9509640661693891,0.946236559139785,0.7719298245614035,0.8809523809523809,0.5873015873015873,0.8502415458937198,0.13653216524976836,0.13445140084420415,0.63,37,5,26,88
0.8012820512820513,0.8339598997493735,0.9093567251461988,0.9509640661693891,0.9560439560439561,0.7631578947368421,0.9047619047619048,0.5846153846153846,0.848780487804878,0.13653216524976836,0.13445140084420415,0.64,38,4,27,87
0.7884615384615384,0.825187969924812,0.9093567251461988,0.9509640661693891,0.9550561797752809,0.7456140350877193,0.9047619047619048,0.5671641791044776,0.8374384236453202,0.13653216524976836,0.13445140084420415,0.65,38,4,29,85
0.782051282051282,0.8208020050125313,0.9093567251461988,0.9509640661693891,0.9545454545454546,0.7368421052631579,0.9047619047619048,0.5588235294117647,0.8316831683168316,0.13653216524976836,0.13445140084420415,0.66,38,4,30,84
0.7756410256410257,0.8164160401002507,0.9093567251461988,0.9509640661693891,0.9540229885057471,0.7280701754385965,0.9047619047619048,0.5507246376811594,0.8258706467661692,0.13653216524976836,0.13445140084420415,0.67,38,4,31,83
0.7692307692307693,0.8120300751879699,0.9093567251461988,0.9509640661693891,0.9534883720930233,0.7192982456140351,0.9047619047619048,0.5428571428571428,0.82,0.13653216524976836,0.13445140084420415,0.68,38,4,32,82
0.7628205128205128,0.8076441102756893,0.9093567251461988,0.9509640661693891,0.9529411764705882,0.7105263157894737,0.9047619047619048,0.5352112676056338,0.8140703517587939,0.13653216524976836,0.13445140084420415,0.69,38,4,33,81
0.7564102564102564,0.8032581453634084,0.9093567251461988,0.9509640661693891,0.9523809523809523,0.7017543859649122,0.9047619047619048,0.5277777777777778,0.8080808080808081,0.13653216524976836,0.13445140084420415,0.7,38,4,34,80
0.7435897435897436,0.7944862155388471,0.9093567251461988,0.9509640661693891,0.9512195121951219,0.6842105263157895,0.9047619047619048,0.5135135135135135,0.7959183673469388,0.13653216524976836,0.13445140084420415,0.71,38,4,36,78
0.7435897435897436,0.7944862155388471,0.9093567251461988,0.9509640661693891,0.9512195121951219,0.6842105263157895,0.9047619047619048,0.5135135135135135,0.7959183673469388,0.13653216524976836,0.13445140084420415,0.72,38,4,36,78
0.75,0.8063909774436091,0.9093567251461988,0.9509640661693891,0.9629629629629629,0.6842105263157895,0.9285714285714286,0.52,0.8,0.13653216524976836,0.13445140084420415,0.73,39,3,36,78
0.7435897435897436,0.8020050125313283,0.9093567251461988,0.9509640661693891,0.9625,0.6754385964912281,0.9285714285714286,0.5131578947368421,0.7938144329896907,0.13653216524976836,0.13445140084420415,0.74,39,3,37,77
0.7435897435897436,0.8020050125313283,0.9093567251461988,0.9509640661693891,0.9625,0.6754385964912281,0.9285714285714286,0.5131578947368421,0.7938144329896907,0.13653216524976836,0.13445140084420415,0.75,39,3,37,77
0.7371794871794872,0.7976190476190477,0.9093567251461988,0.9509640661693891,0.9620253164556962,0.6666666666666666,0.9285714285714286,0.5064935064935064,0.7875647668393783,0.13653216524976836,0.13445140084420415,0.76,39,3,38,76
0.7243589743589743,0.7888471177944862,0.9093567251461988,0.9509640661693891,0.961038961038961,0.6491228070175439,0.9285714285714286,0.4936708860759494,0.774869109947644,0.13653216524976836,0.13445140084420415,0.77,39,3,40,74
0.717948717948718,0.7844611528822055,0.9093567251461988,0.9509640661693891,0.9605263157894737,0.6403508771929824,0.9285714285714286,0.4875,0.7684210526315789,0.13653216524976836,0.13445140084420415,0.78,39,3,41,73
0.717948717948718,0.7844611528822055,0.9093567251461988,0.9509640661693891,0.9605263157894737,0.6403508771929824,0.9285714285714286,0.4875,0.7684210526315789,0.13653216524976836,0.13445140084420415,0.79,39,3,41,73
0.717948717948718,0.7844611528822055,0.9093567251461988,0.9509640661693891,0.9605263157894737,0.6403508771929824,0.9285714285714286,0.4875,0.7684210526315789,0.13653216524976836,0.13445140084420415,0.8,39,3,41,73
0.7115384615384616,0.7800751879699248,0.9093567251461988,0.9509640661693891,0.96,0.631578947368421,0.9285714285714286,0.48148148148148145,0.7619047619047619,0.13653216524976836,0.13445140084420415,0.81,39,3,42,72
0.7115384615384616,0.7800751879699248,0.9093567251461988,0.9509640661693891,0.96,0.631578947368421,0.9285714285714286,0.48148148148148145,0.7619047619047619,0.13653216524976836,0.13445140084420415,0.82,39,3,42,72
0.7115384615384616,0.7800751879699248,0.9093567251461988,0.9509640661693891,0.96,0.631578947368421,0.9285714285714286,0.48148148148148145,0.7619047619047619,0.13653216524976836,0.13445140084420415,0.83,39,3,42,72
0.7051282051282052,0.7756892230576442,0.9093567251461988,0.9509640661693891,0.9594594594594594,0.6228070175438597,0.9285714285714286,0.47560975609756095,0.7553191489361702,0.13653216524976836,0.13445140084420415,0.84,39,3,43,71
0.6987179487179487,0.7713032581453634,0.9093567251461988,0.9509640661693891,0.958904109589041,0.6140350877192983,0.9285714285714286,0.46987951807228917,0.7486631016042781,0.13653216524976836,0.13445140084420415,0.85,39,3,44,70
0.6987179487179487,0.7713032581453634,0.9093567251461988,0.9509640661693891,0.958904109589041,0.6140350877192983,0.9285714285714286,0.46987951807228917,0.7486631016042781,0.13653216524976836,0.13445140084420415,0.86,39,3,44,70
0.6923076923076923,0.7669172932330828,0.9093567251461988,0.9509640661693891,0.9583333333333334,0.6052631578947368,0.9285714285714286,0.4642857142857143,0.7419354838709677,0.13653216524976836,0.13445140084420415,0.87,39,3,45,69
0.6923076923076923,0.7669172932330828,0.9093567251461988,0.9509640661693891,0.9583333333333334,0.6052631578947368,0.9285714285714286,0.4642857142857143,0.7419354838709677,0.13653216524976836,0.13445140084420415,0.88,39,3,45,69
0.6987179487179487,0.7788220551378446,0.9093567251461988,0.9509640661693891,0.971830985915493,0.6052631578947368,0.9523809523809523,0.47058823529411764,0.745945945945946,0.13653216524976836,0.13445140084420415,0.89,40,2,45,69
0.6923076923076923,0.7744360902255638,0.9093567251461988,0.9509640661693891,0.9714285714285714,0.5964912280701754,0.9523809523809523,0.46511627906976744,0.7391304347826086,0.13653216524976836,0.13445140084420415,0.9,40,2,46,68
0.6923076923076923,0.7744360902255638,0.9093567251461988,0.9509640661693891,0.9714285714285714,0.5964912280701754,0.9523809523809523,0.46511627906976744,0.7391304347826086,0.13653216524976836,0.13445140084420415,0.91,40,2,46,68
0.6794871794871795,0.7656641604010025,0.9093567251461988,0.9509640661693891,0.9705882352941176,0.5789473684210527,0.9523809523809523,0.45454545454545453,0.7252747252747253,0.13653216524976836,0.13445140084420415,0.92,40,2,48,66
