epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,model,seed
46,0.1847231889164055,0.9157509157509157,0.47268471121788025,0.8717948717948718,0.0008750555348152292,enhanced_cnn,101
47,0.1931062224201667,0.9358974358974359,0.5225324130211121,0.8717948717948718,0.0008698155474893041,enhanced_cnn,101
48,0.18371066696696228,0.9084249084249084,0.4717839226508752,0.8717948717948718,0.0008644843137107051,enhanced_cnn,101
49,0.17642656001415882,0.9212454212454212,0.6672478188306857,0.8717948717948718,0.0008590631488815938,enhanced_cnn,101
50,0.15215774841142662,0.9340659340659341,0.4327116335431735,0.9230769230769231,0.0008535533905932731,enhanced_cnn,101
51,0.14826512590541943,0.9395604395604396,0.6654223948717117,0.8589743589743589,0.0008479563982961564,enhanced_cnn,101
52,0.18766052698914384,0.9065934065934066,0.41693351016594815,0.8589743589743589,0.0008422735529643437,enhanced_cnn,101
53,0.13389393501666003,0.9615384615384616,0.5277993967517828,0.9230769230769231,0.000836506256754886,enhanced_cnn,101
54,0.12728757916134356,0.9505494505494505,0.45947487805134213,0.8589743589743589,0.0008306559326618253,enhanced_cnn,101
55,0.11814113463455941,0.9542124542124543,0.3898176061801421,0.8974358974358975,0.0008247240241650912,enhanced_cnn,101
56,0.1093998080044439,0.9505494505494505,0.5175951520601908,0.9358974358974359,0.0008187119948743442,enhanced_cnn,101
57,0.1158608465895548,0.9578754578754579,0.4232669999966255,0.8717948717948718,0.000812621328167852,enhanced_cnn,101
58,0.12516699450247454,0.9560439560439561,0.37050611353837526,0.9487179487179487,0.0008064535268264877,enhanced_cnn,101
59,0.11945414588182837,0.9542124542124543,0.7368183273535508,0.9102564102564102,0.0008002101126629415,enhanced_cnn,101
60,0.10116070301541479,0.967032967032967,0.4740122270125609,0.8461538461538461,0.000793892626146236,enhanced_cnn,101
61,0.12446877906174013,0.9487179487179487,0.3648045767958348,0.8974358974358975,0.0007875026260216388,enhanced_cnn,101
62,0.11969297832294261,0.9633699633699634,0.5087797611187665,0.8589743589743589,0.0007810416889260649,enhanced_cnn,101
63,0.10011557999984685,0.9560439560439561,0.6200066415163187,0.9230769230769231,0.0007745114089990654,enhanced_cnn,101
64,0.1177447123296095,0.9560439560439561,0.508323342181169,0.9230769230769231,0.0007679133974894978,enhanced_cnn,101
65,0.12599319508879175,0.9523809523809523,0.41759431495880467,0.9358974358974359,0.0007612492823579739,enhanced_cnn,101
66,0.10867486804068743,0.9542124542124543,0.5860057773116307,0.9102564102564102,0.0007545207078751852,enhanced_cnn,101
67,0.09862579618181501,0.9725274725274725,0.45193552111203855,0.8589743589743589,0.0007477293342162034,enhanced_cnn,101
68,0.1065719366592147,0.9652014652014652,0.38583176143658465,0.9102564102564102,0.0007408768370508571,enhanced_cnn,101
69,0.11918513083850944,0.9633699633699634,0.8981794577378494,0.8974358974358975,0.0007339649071302863,enhanced_cnn,101
70,0.11792396178175678,0.9542124542124543,0.44516925590160566,0.9230769230769231,0.0007269952498697729,enhanced_cnn,101
71,0.13355619801488114,0.9487179487179487,0.39251129482036984,0.8974358974358975,0.000719969584927957,enhanced_cnn,101
72,0.11091879741612808,0.9652014652014652,0.5353415711567953,0.8461538461538461,0.0007128896457825358,enhanced_cnn,101
73,0.12730447047359342,0.945054945054945,0.6491967248610961,0.8974358974358975,0.0007057571793025539,enhanced_cnn,101
