epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,model,seed
1,0.6656000387100947,0.5622710622710623,0.7125630027208573,0.2692307692307692,0.0009999383162408303,enhanced_cnn,13
2,0.5635383495917687,0.6538461538461539,0.8540116869486295,0.2692307692307692,0.0009997532801828658,enhanced_cnn,13
3,0.5576759602997329,0.6978021978021978,0.8290337339425699,0.28205128205128205,0.0009994449374809851,enhanced_cnn,13
4,0.5245826346970304,0.7545787545787546,0.7550077056273435,0.32051282051282054,0.0009990133642141358,enhanced_cnn,13
5,0.5084514024056794,0.7655677655677655,0.5824076067178677,0.5,0.000998458666866564,enhanced_cnn,13
6,0.4971718444274022,0.7435897435897436,0.4814344529922192,0.8076923076923077,0.00099778098230154,enhanced_cnn,13
7,0.4691199852433397,0.7472527472527473,0.43988331311788315,0.7435897435897436,0.0009969804777275899,enhanced_cnn,13
8,0.47122812336617775,0.7728937728937729,0.4676913137619312,0.7692307692307693,0.000996057350657239,enhanced_cnn,13
9,0.44870801788546666,0.7875457875457875,0.4777706899704077,0.6923076923076923,0.0009950118288582787,enhanced_cnn,13
10,0.45304870496302735,0.782051282051282,0.4544915136618492,0.8333333333333334,0.0009938441702975688,enhanced_cnn,13
11,0.43323083729534356,0.8040293040293041,0.40329468097442234,0.8205128205128205,0.000992554663077387,enhanced_cnn,13
12,0.42780979376136163,0.8076923076923077,0.39082493613927793,0.8333333333333334,0.0009911436253643444,enhanced_cnn,13
13,0.4046929258129972,0.8168498168498168,0.3943601281214983,0.8461538461538461,0.0009896114053108828,enhanced_cnn,13
14,0.38699021204050643,0.8333333333333334,0.41349111115321135,0.8717948717948718,0.0009879583809693736,enhanced_cnn,13
15,0.365250200906516,0.8296703296703297,0.41731505745496505,0.7307692307692307,0.0009861849601988382,enhanced_cnn,13
16,0.3529851624380538,0.8571428571428571,0.5365551897348502,0.8717948717948718,0.0009842915805643154,enhanced_cnn,13
17,0.3626928921147581,0.8296703296703297,0.3901321536455399,0.717948717948718,0.000982278709228899,enhanced_cnn,13
18,0.32916918811780627,0.8772893772893773,0.4783615861565639,0.8846153846153846,0.0009801468428384714,enhanced_cnn,13
19,0.3450175534674536,0.8516483516483516,0.38018084336549807,0.782051282051282,0.0009778965073991648,enhanced_cnn,13
20,0.3305965604144575,0.8736263736263736,0.578179908868594,0.8846153846153846,0.0009755282581475766,enhanced_cnn,13
21,0.35219556715462236,0.8205128205128205,0.3698628642238103,0.8589743589743589,0.0009730426794137723,enhanced_cnn,13
22,0.2919868133661948,0.8791208791208791,0.3353026102368648,0.8846153846153846,0.0009704403844771124,enhanced_cnn,13
23,0.3000024085516458,0.8626373626373627,0.369834293730748,0.8974358974358975,0.0009677220154149334,enhanced_cnn,13
24,0.28409146847742384,0.8937728937728938,0.3473277563850085,0.8974358974358975,0.0009648882429441253,enhanced_cnn,13
25,0.2747959405074626,0.8809523809523809,0.5515674551328024,0.6153846153846154,0.000961939766255643,enhanced_cnn,13
26,0.2834972953730887,0.8626373626373627,0.44409898725839764,0.8846153846153846,0.0009588773128419901,enhanced_cnn,13
27,0.2350874397453371,0.9120879120879121,0.3109397945495752,0.8333333333333334,0.0009557016383177221,enhanced_cnn,13
28,0.2733611335684528,0.8846153846153846,0.3692590987835175,0.8205128205128205,0.0009524135262330093,enhanced_cnn,13
29,0.2842708737640591,0.8809523809523809,0.37349405311621153,0.7564102564102564,0.0009490137878803073,enhanced_cnn,13
30,0.2639690557897309,0.8827838827838828,0.3681808427358285,0.8589743589743589,0.0009455032620941834,enhanced_cnn,13
31,0.2261264363487998,0.9029304029304029,0.3078188466338011,0.8846153846153846,0.0009418828150443463,enhanced_cnn,13
32,0.2516473896337516,0.8846153846153846,0.34376231179787564,0.8974358974358975,0.0009381533400219311,enhanced_cnn,13
33,0.2190377367285145,0.9157509157509157,0.3375748797104909,0.7948717948717948,0.0009343157572190951,enhanced_cnn,13
34,0.2026752810993474,0.9102564102564102,0.3547872985020662,0.8589743589743589,0.0009303710135019713,enhanced_cnn,13
35,0.21367342573600812,0.9102564102564102,0.2950546628771684,0.9102564102564102,0.0009263200821770456,enhanced_cnn,13
36,0.19031087633890983,0.9267399267399268,0.37187580344004506,0.8974358974358975,0.000922163962751007,enhanced_cnn,13
37,0.20422372412987244,0.9139194139194139,0.3078177674458577,0.8461538461538461,0.0009179036806841347,enhanced_cnn,13
38,0.19724861617053385,0.9285714285714286,0.24566752425371072,0.9230769230769231,0.0009135402871372803,enhanced_cnn,13
39,0.17157885568700867,0.9358974358974359,0.29194420690719897,0.8589743589743589,0.0009090748587125112,enhanced_cnn,13
40,0.18372113003835575,0.9304029304029304,0.4301149596770604,0.9102564102564102,0.0009045084971874732,enhanced_cnn,13
41,0.23343690181826496,0.8992673992673993,0.38164549932265895,0.9102564102564102,0.0008998423292435448,enhanced_cnn,13
42,0.1917556963124118,0.9340659340659341,0.5581957465276505,0.9230769230769231,0.0008950775061878446,enhanced_cnn,13
43,0.19823499504244807,0.9102564102564102,0.38009196290603053,0.8974358974358975,0.0008902152036691643,enhanced_cnn,13
44,0.1495721432424727,0.9340659340659341,0.30201755731533736,0.8717948717948718,0.000885256621387894,enhanced_cnn,13
45,0.15135687371313353,0.9395604395604396,0.31794784848506635,0.8461538461538461,0.0008802029828000149,enhanced_cnn,13
46,0.15076890364016368,0.9432234432234432,0.2936884546891237,0.8461538461538461,0.0008750555348152292,enhanced_cnn,13
47,0.15960016505513,0.924908424908425,0.4005668694392229,0.9487179487179487,0.0008698155474893041,enhanced_cnn,13
48,0.15141397234284398,0.9468864468864469,0.31138650881938446,0.8589743589743589,0.0008644843137107051,enhanced_cnn,13
49,0.13359885141526387,0.9505494505494505,0.33598052996855515,0.8717948717948718,0.0008590631488815938,enhanced_cnn,13
50,0.13043816483173615,0.945054945054945,0.5822641551494598,0.9230769230769231,0.0008535533905932731,enhanced_cnn,13
51,0.14665302525073182,0.945054945054945,0.4152946728162276,0.9358974358974359,0.0008479563982961564,enhanced_cnn,13
52,0.1633511103225715,0.9413919413919414,0.38395577057813984,0.8974358974358975,0.0008422735529643437,enhanced_cnn,13
53,0.15617348166394146,0.9413919413919414,0.5632232926212825,0.8974358974358975,0.000836506256754886,enhanced_cnn,13
54,0.11363257746120076,0.9615384615384616,0.2848953658189529,0.8333333333333334,0.0008306559326618253,enhanced_cnn,13
55,0.12050385472975371,0.9633699633699634,0.4473730761271257,0.9102564102564102,0.0008247240241650912,enhanced_cnn,13
56,0.16218884594929525,0.9395604395604396,0.36163917890725994,0.9102564102564102,0.0008187119948743442,enhanced_cnn,13
57,0.1310406188060949,0.9487179487179487,0.6269020357957253,0.9102564102564102,0.000812621328167852,enhanced_cnn,13
58,0.09699830500197498,0.9652014652014652,0.33451384793107325,0.9230769230769231,0.0008064535268264877,enhanced_cnn,13
59,0.14823901909829934,0.9468864468864469,0.38086107325477475,0.9358974358974359,0.0008002101126629415,enhanced_cnn,13
60,0.14138358514824192,0.9340659340659341,0.5385467648888246,0.9487179487179487,0.000793892626146236,enhanced_cnn,13
61,0.14937965118841373,0.9267399267399268,0.41715414631061065,0.9102564102564102,0.0007875026260216388,enhanced_cnn,13
62,0.11724785087636976,0.9487179487179487,0.27264347978127307,0.8717948717948718,0.0007810416889260649,enhanced_cnn,13
63,0.10322735636007219,0.9615384615384616,0.36847083805463254,0.8589743589743589,0.0007745114089990654,enhanced_cnn,13
64,0.10282714375646124,0.9615384615384616,0.3239469302770419,0.8974358974358975,0.0007679133974894978,enhanced_cnn,13
65,0.09656205396730821,0.9597069597069597,0.34575954251564467,0.9102564102564102,0.0007612492823579739,enhanced_cnn,13
66,0.09655836865906314,0.9542124542124543,0.3873790435684033,0.9102564102564102,0.0007545207078751852,enhanced_cnn,13
67,0.09158093326694362,0.9615384615384616,0.35253048124603736,0.9358974358974359,0.0007477293342162034,enhanced_cnn,13
68,0.10178731504704926,0.9560439560439561,0.40144831572587675,0.9358974358974359,0.0007408768370508571,enhanced_cnn,13
