epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,model,seed
57,0.15824838206444905,0.9468864468864469,0.3341719443217302,0.8846153846153846,0.000812621328167852,tiny_cnn,42
58,0.14314048428893525,0.9432234432234432,0.44186634436631816,0.8974358974358975,0.0008064535268264877,tiny_cnn,42
59,0.1772118450957777,0.9322344322344323,0.43215397764474917,0.8846153846153846,0.0008002101126629415,tiny_cnn,42
60,0.19727098046641647,0.924908424908425,0.32158115926461345,0.9102564102564102,0.000793892626146236,tiny_cnn,42
61,0.1854379156351963,0.9487179487179487,0.35647062135812563,0.9230769230769231,0.0007875026260216388,tiny_cnn,42
62,0.16927895359285586,0.9340659340659341,0.34183382472166646,0.8846153846153846,0.0007810416889260649,tiny_cnn,42
63,0.14609000422469862,0.9340659340659341,0.3833277878852991,0.8589743589743589,0.0007745114089990654,tiny_cnn,42
64,0.15871877739062676,0.9358974358974359,0.3251801698635786,0.9102564102564102,0.0007679133974894978,tiny_cnn,42
65,0.1639859438924999,0.9285714285714286,0.3339676551329784,0.8846153846153846,0.0007612492823579739,tiny_cnn,42
66,0.1492161051585124,0.9505494505494505,0.4620168841420076,0.8974358974358975,0.0007545207078751852,tiny_cnn,42
67,0.1441110887261101,0.9377289377289377,0.38398560824302524,0.8974358974358975,0.0007477293342162034,tiny_cnn,42
68,0.1411623295410212,0.9523809523809523,0.5511103698458427,0.8717948717948718,0.0007408768370508571,tiny_cnn,42
69,0.12016980251768133,0.9542124542124543,0.43469748693781024,0.9102564102564102,0.0007339649071302863,tiny_cnn,42
70,0.13707294765409533,0.9560439560439561,0.4247533373343639,0.8846153846153846,0.0007269952498697729,tiny_cnn,42
71,0.1275310443216191,0.9487179487179487,0.47319065263638127,0.8717948717948718,0.000719969584927957,tiny_cnn,42
72,0.10853199944609687,0.9652014652014652,0.3453977054510361,0.8846153846153846,0.0007128896457825358,tiny_cnn,42
73,0.14222025319988474,0.9523809523809523,0.36330261960243565,0.8974358974358975,0.0007057571793025539,tiny_cnn,42
74,0.10316978094778655,0.9578754578754579,0.3919139426106062,0.8974358974358975,0.0006985739453173898,tiny_cnn,42
75,0.11043517681814376,0.9578754578754579,0.38882014040763563,0.9230769230769231,0.0006913417161825444,tiny_cnn,42
76,0.11280212832457853,0.967032967032967,0.5073818465073904,0.8846153846153846,0.0006840622763423385,tiny_cnn,42
77,0.1457261670476351,0.945054945054945,0.32902500339043445,0.8846153846153846,0.000676737421889628,tiny_cnn,42
78,0.1489543242332263,0.9615384615384616,0.2906625221172969,0.8974358974358975,0.0006693689601226452,tiny_cnn,42
79,0.1028979242448405,0.9505494505494505,0.4842028999939943,0.8974358974358975,0.0006619587090990741,tiny_cnn,42
80,0.1529570608894467,0.9267399267399268,0.3826720844476651,0.8974358974358975,0.0006545084971874731,tiny_cnn,42
81,0.12773131259850093,0.9505494505494505,0.36097044669664824,0.8717948717948718,0.0006470201626161514,tiny_cnn,42
